,0
3382,1.1783307
3383,-0.04002416
3384,3.596251
3385,3.870485
3386,4.5073075
3387,0.60068834
3388,5.977051
3389,1.1644673
3390,2.443856
3391,0.5333056
3392,7.4043703
3393,18.88816
3394,2.6749716
3395,13.841755
3396,1.4479485
3397,16.340038
3398,9.302241
3399,0.47416624
3400,16.54705
3401,3.2181432
3402,1.1678501
3403,25.2766
3404,4.668335
3405,2.056063
3406,17.532806
3407,2.3016977
3408,17.718798
3409,2.4715397
3410,6.0543036
3411,15.815
3412,4.5350523
3413,22.33751
3414,18.798141
3415,4.16041
3416,22.286547
3417,3.4857457
3418,6.934375
3419,17.155048
3420,3.7285736
3421,5.2393312
3422,3.3818698
3423,13.897009
3424,0.26676476
3425,20.565872
3426,2.1633275
3427,1.3203838
3428,19.796946
3429,20.161947
3430,0.9829978
3431,2.9104097
3432,2.837482
3433,14.886613
3434,0.7415525
3435,2.4362411
3436,17.763784
3437,6.683643
3438,12.247642
3439,4.1381063
3440,22.970726
3441,16.378016
3442,0.8632685
3443,4.3460827
3444,2.6305919
3445,4.456578
3446,2.7013032
3447,18.327034
3448,18.570715
3449,0.78324914
3450,24.639019
3451,24.814302
3452,26.497305
3453,19.35855
3454,0.84017277
3455,0.75078523
3456,0.9412118
3457,3.8070781
3458,4.691751
3459,21.001087
3460,0.20669743
3461,21.141722
3462,8.987961
3463,1.192579
3464,0.5459294
3465,13.889383
3466,0.9419563
3467,5.2483344
3468,1.6418661
3469,1.8438038
3470,2.676139
3471,13.000843
3472,0.44371077
3473,2.7104635
3474,4.043844
3475,4.805831
3476,0.43016836
3477,0.3223683
3478,2.0203977
3479,4.8568172
3480,4.9654865
3481,15.098654
3482,1.21292
3483,7.858246
3484,1.709107
3485,4.509464
3486,3.5352097
3487,4.03008
3488,5.4834766
3489,0.21476737
3490,21.316282
3491,1.5921061
3492,4.962658
3493,3.8832452
3494,0.47062334
3495,1.1212704
3496,0.60632396
3497,0.9097066
3498,1.4671328
3499,4.157933
3500,12.21327
3501,22.356321
3502,0.8470565
3503,3.1775985
3504,9.975998
3505,4.7277627
3506,13.557537
3507,-0.038774163
3508,24.219666
3509,0.00055228174
3510,0.89880764
3511,15.0363455
3512,5.4293947
3513,1.4294928
3514,1.308901
3515,16.086683
3516,15.455329
3517,0.35973102
3518,20.18489
3519,2.6539989
3520,16.578667
3521,3.13112
3522,0.14073326
3523,2.048219
3524,4.8514047
3525,3.4259615
3526,2.298318
3527,17.225142
3528,21.603502
3529,1.1873381
3530,0.59184563
3531,6.440303
3532,21.53952
3533,5.3883004
3534,0.46420264
3535,7.284084
3536,22.808851
3537,1.0658736
3538,4.1038923
3539,4.820755
3540,-0.25034642
3541,1.7580434
3542,6.5311823
3543,10.286244
3544,6.635725
3545,2.0345025
3546,3.6353455
3547,2.457145
3548,2.7856278
3549,3.0636845
3550,7.263375
3551,19.581364
3552,0.22594604
3553,1.6671152
3554,0.31800637
3555,3.077335
3556,25.188848
3557,3.5416756
3558,0.22633734
3559,5.538517
3560,1.2593352
3561,2.2575405
3562,2.445757
3563,5.2130604
3564,2.4049838
3565,0.24726595
3566,3.2722497
3567,7.247785
3568,15.919688
3569,24.70874
3570,1.661829
3571,14.702489
3572,14.8261795
3573,0.37315854
3574,1.9803941
3575,3.6058357
3576,1.1362001
3577,11.248839
3578,1.4977751
3579,12.759788
3580,1.7070031
3581,1.1359007
3582,4.865552
3583,20.362041
3584,21.860521
3585,14.763133
3586,3.766916
3587,7.390359
3588,14.929183
3589,0.12827422
3590,1.2943746
3591,0.87270904
3592,2.025353
3593,18.353634
3594,1.1338096
3595,23.169546
3596,15.641051
3597,0.5356882
3598,3.3442636
3599,11.420967
3600,6.347262
3601,5.5282803
3602,13.174471
3603,1.9539802
3604,12.008724
3605,0.55764294
3606,1.1786846
3607,3.9489832
3608,0.3827724
3609,0.6138443
3610,3.9732635
3611,1.1884538
3612,18.3059
3613,19.030134
3614,13.720441
3615,0.11977714
3616,2.8199625
3617,13.242624
3618,14.475217
3619,1.3193475
3620,0.32627314
3621,-0.069451705
3622,14.187337
3623,0.047228873
3624,8.275594
3625,18.241491
3626,2.8752592
3627,10.453084
3628,4.019928
3629,22.042494
3630,15.58118
3631,1.414587
3632,1.2192405
3633,16.449558
3634,0.32745337
3635,1.349045
3636,8.699636
3637,2.6838517
3638,20.080078
3639,14.803652
3640,0.06111016
3641,16.255768
3642,0.559441
3643,2.7687256
3644,-0.0058281273
3645,1.4131491
3646,0.5797943
3647,14.075998
3648,21.927578
3649,0.025651515
3650,9.002248
3651,1.3209245
3652,17.550762
3653,11.153143
3654,16.702206
3655,5.167288
3656,21.374857
3657,4.729781
3658,3.7720602
3659,9.827722
3660,4.067898
3661,22.62647
3662,2.3191266
3663,1.2908589
3664,21.669394
3665,3.744431
3666,0.46865225
3667,6.4513354
3668,3.867955
3669,3.7045019
3670,3.4038134
3671,2.3318384
3672,16.29483
3673,1.2349352
3674,2.0039518
3675,5.8451586
3676,2.9836478
3677,5.6139846
3678,0.77930975
3679,0.11473364
3680,23.503616
3681,2.7443035
3682,14.77826
3683,4.17161
3684,18.046232
3685,10.509293
3686,2.548778
3687,3.0737987
3688,4.170006
3689,22.433619
3690,1.8431185
3691,19.891376
3692,20.716345
3693,14.479062
3694,1.2244282
3695,0.71865034
3696,2.7089326
3697,3.5473058
3698,22.050488
3699,16.776289
3700,21.838737
3701,3.5372372
3702,6.192348
3703,9.661347
3704,21.990019
3705,9.877843
3706,0.7681341
3707,0.9293847
3708,0.6567297
3709,0.7220566
3710,14.779112
3711,2.2334692
3712,4.8222837
3713,1.8768413
3714,6.845715
3715,5.994727
3716,18.867252
3717,5.7166014
3718,18.519257
3719,4.1603923
3720,0.19659552
3721,2.4691186
3722,2.0420504
3723,11.092876
3724,4.8462887
3725,0.9711304
3726,0.8575418
3727,14.526314
3728,0.31692883
3729,4.092035
3730,23.510431
3731,4.169393
3732,1.1736605
3733,1.6954044
3734,16.311697
3735,8.213107
3736,1.1515735
3737,15.80535
3738,3.6636848
3739,2.0347686
3740,19.657804
3741,18.728298
3742,3.1579697
3743,0.6033306
3744,0.933522
3745,23.283218
3746,1.4632857
3747,15.625766
3748,0.25548112
3749,18.438604
3750,7.5503616
3751,1.3074973
3752,25.90012
3753,19.920504
3754,9.885829
3755,3.1600876
3756,3.2210727
3757,11.991826
3758,3.619052
3759,15.479931
3760,1.2735533
3761,20.531818
3762,0.10984677
3763,10.920847
3764,1.326812
3765,6.3462906
3766,0.2597578
3767,0.62908846
3768,0.34168392
3769,1.2347249
3770,0.2981853
3771,1.6303699
3772,2.928311
3773,22.26887
3774,4.594513
3775,1.4538319
3776,0.104518995
3777,22.119091
3778,3.5289433
3779,1.5027467
3780,2.4105337
3781,6.049868
3782,9.710059
3783,24.50338
3784,-0.100124925
3785,17.072098
3786,17.700605
3787,1.6900611
3788,0.9293444
3789,2.4463105
3790,-0.10266654
3791,11.969092
3792,0.89953756
3793,0.18585718
3794,3.2893155
3795,17.872246
3796,15.145427
3797,15.740185
3798,15.871367
3799,6.02828
3800,9.412149
3801,1.2515379
3802,1.1573462
3803,18.738388
3804,2.7683206
3805,8.216651
3806,7.530902
3807,4.480523
3808,3.8869092
3809,23.75137
3810,14.52131
3811,4.1767125
3812,4.7113132
3813,16.849028
3814,5.846672
3815,4.642585
3816,12.127585
3817,18.964802
3818,2.2664776
3819,1.2624066
3820,3.3557189
3821,8.731271
3822,3.769129
3823,0.40001693
3824,2.4974103
3825,13.252175
3826,13.942103
3827,0.24164692
3828,6.883696
3829,0.20281875
3830,20.383947
3831,2.523111
3832,7.8314676
3833,1.2636533
3834,11.148465
3835,4.3894696
3836,9.014137
3837,0.029730879
3838,24.384571
3839,0.6410358
3840,3.6391463
3841,0.11768392
3842,19.906324
3843,22.705973
3844,20.805588
3845,1.0041485
3846,3.0584002
3847,0.69475186
3848,6.400535
3849,1.3804926
3850,0.48870912
3851,2.1724873
3852,15.064028
3853,10.777744
3854,0.6454804
3855,5.2939987
3856,17.31792
3857,0.31371003
3858,1.0431963
3859,4.8777356
3860,1.0716668
3861,4.4971185
3862,21.38999
3863,1.0999393
3864,22.424461
3865,1.6835667
3866,0.61156356
3867,21.827368
3868,5.2187243
3869,1.8543825
3870,3.8227923
3871,15.702855
3872,5.2778964
3873,1.6412439
3874,1.1798208
3875,1.8733608
3876,7.6609716
3877,13.481832
3878,19.21723
3879,15.322813
3880,1.7389748
3881,15.769654
3882,12.238494
3883,3.581542
3884,8.476319
3885,10.5546665
3886,0.8408593
3887,1.0092146
3888,16.700514
3889,1.710424
3890,1.7591803
3891,0.84636784
3892,12.453166
3893,23.334454
3894,1.4518797
3895,1.2703043
3896,4.5702257
3897,7.8896174
3898,0.9559742
3899,4.0612397
3900,0.9125775
3901,4.6367884
3902,2.2150972
3903,7.6142044
3904,14.383283
3905,2.491507
3906,1.6062555
3907,1.0890603
3908,0.09723624
3909,23.197388
3910,2.4770112
3911,1.7645983
3912,8.093449
3913,0.59354734
3914,22.08721
3915,14.918728
3916,10.969864
3917,1.2689768
3918,4.7603407
3919,19.899523
3920,11.803474
3921,11.771887
3922,2.8577042
3923,0.63987136
3924,0.50969017
3925,1.4978434
3926,3.4233878
3927,1.2775935
3928,0.62125856
3929,22.79494
3930,0.80566454
3931,1.3777877
3932,17.610662
3933,4.519617
3934,15.316652
3935,4.462075
